query,matched_text,bi_score,cross_score
TS Höchstens 4 Gerichte im Monat enthalten Fisch.,"Tabelle Standorte: Alle Standorte werden beliefert (Variante A) Anzahl Betriebswochen Anzahl Mahlzeiten (Mittag) Anzahl Mahlzeiten (Mittag) Anzahl Standort Adresse pro Jahr pro Betriebswoche an Spitzentagen Kinderbrei pro Kinder Personal Kinder Personal Betriebswoche KITA Beundenweg Beundenweg 64, 2503 Biel 48 85 33 17 6 10 KITA Bubenberg Bubenbergstrasse 47, 2502 Biel 50 303 132 64 28 20 Kita Mett Safnernweg 21, 2504 Biel 48 314 113 87 20 51 Kita Rochette Hintergasse 2, 2504 Biel 48 113 40 24 8 20 Kita Soleil Sonnenstrasse 30, 2504 Biel 48 68 24 15 5 10 Kita Zukunft Zukunftstrasse 21, 2503 Biel 48 210 156 55 33 10 TS Battenberg Heidensteinweg 21, 2504 Biel 39 214 42 50 9 Solothurnstrasse 22, 2504 Biel / Hintergasse 12, 2504 Biel TS Bözingen Aktuell existieren zwei Küchen an zwei Adressen 39 299 42 66 9 Bubenbergstrasse 15, 2502 Biel TS Bubenberg Es sind zwei Küchen an gleicher Adresse geplant 39 530 153 122 41 TS Champagne Champagneallee 1, 2502 Biel 39 167 26 46 9 TS Dufour Dufourstrasse 22, 2502 Biel 39 449 47 111 12 TS Linde Seilerweg 64, 2503 Biel 39 333 30 106 8 TS Madretsch Galeerweg 8, 2503 Biel 39 162 30 37 7 Heideweg 21, 2503 Biel TS Mühlefeld Es sind zwei Küchen an gleicher Adresse geplant 39 250 44 61 10 TS Plänke Plänkestrasse 9, 2502 Biel 39 209 41 61 10 Poststrasse 23, 2504 Biel TS Poste Es sind zwei Küchen an gleicher Adresse geplant 39 237 35 58 8 TS Sahligut Jägerweg 1, 2504 Biel 39 274 40 67 9 TS Walkermatte Dreiangelweg 12, 2502 Biel 39 243 29 69 7 TS Zukunft Zukunftstrasse 21, 2503 Biel 39 114 18 29 4 OSZ Mett Bözingen Gleiche Adresse wie TS Sahligut 39 47 4 47 4 Total 4621 1079 1192 247 121 Altersgruppe Gewicht durchschnittliche Mahlzeit in Gramm Kinder Kita 0-4 Jahre 165 Kinder Tagsschule 4-12 Jahre 325 Personal und OSZ 400 10/14 2.",0.415137380361557,-7.6333647
TS Höchstens 4 Gerichte im Monat enthalten Fisch.,1 Hauptmahlzeit pro Woche Fisch,0.4297948181629181,-8.101614
TS Höchstens 4 Gerichte im Monat enthalten Fisch.,Gerichtsstand ist Aarau.,0.4823722243309021,-8.154861
ZK Höchstens 4 Gerichte im Monat enthalten Fisch.,Beide Parteien können den Vertrag ordentlich mit einer Kündigungsfrist von zwölf Monaten auf Ende der Lauf- frist kündigen.,0.43116334080696106,-5.6815743
ZK Höchstens 4 Gerichte im Monat enthalten Fisch.,Er kann von den Parteien mit einer Frist von drei Monaten auf jedes Monatsende gekündigt werden.,0.4511304199695587,-6.523744
ZK Höchstens 4 Gerichte im Monat enthalten Fisch.,"Die Zuschlagskriterien (ZK) sind in die fünf Hauptgruppen: Preis (A), Qualität (B), Nachhaltigkeit (C), Webplattform / Webshop (D) und Referenzen (E) gegliedert und ermöglichen die Bewertung der Angebote nach wirtschaftlichen, inhaltlichen und rechtlichen Gesichtspunkten.",0.42625635862350464,-6.7999973
ZK Höchstens 4 Gerichte im Monat enthalten Fisch.,Die Vorlaufzeit für eine Zertifizierung dauert ca. 6 Monate.,0.457618772983551,-6.978177
ZK Höchstens 4 Gerichte im Monat enthalten Fisch.,Sie können innerhalb von einem Monat auf Mengenschwankungen +/- 10% insgesamt und bei den einzelnen Standorten eingehen.,0.4206504821777344,-7.1155906
ZK Höchstens 4 Gerichte im Monat enthalten Fisch.,"Beispiel Geplante Infrastruktur Aussenstandort (Änderungen vorbehalten) Standort TS, Madretsch, Galeerweg 8, 2503 Biel Kombisteamer, bau, 10 x 1/1 Tiefkühler, bau untertisch Kühlschrank, bau, GN 1/1 Spülmaschine, ertisch Standort 3 n 7 n 0 n 3 nt 0 ei 0 Ei 1 ei 1 u Tagesschule 1 1 1 1 Madretsch s s m ose n chlu Artikel Bild Masse Trinkwasser kalt Trinkwasser war Kaltwasser 0°fH Kaltwasser Osm Ablauf Zu beachten Spannung KW Typ - Steckdose Direkter Netzans 03 B 600 x 56 Ablauf 3NAC 10.5 CEE16 H 1250 Fest- 400v Kombisteamer T 750 anschluss, 50HZ einbau siphoniert, 10 x 1/1 GN Rohr- belüfter 07 B 600 1NAC 0.017 T13 H 820-880 230v Tiefkühler T 550 50HZ einbau untertisch 10 B 600 1NAC 0.95 T13 H 2100 230v Kühlschrank T 750 50HZ einbau GN 1/1 13 B 600 x 56 Ablauf 3NAC 7.9 CEE16 H 810-845 siphoniert 400v Spülmaschine T 620 50HZ untertisch 12/14 4.",0.42800208926200867,-7.179597
ZK Höchstens 4 Gerichte im Monat enthalten Fisch.,Kapitel 4 Verlangte Nachweise aus Selbstdeklaration (vgl. nachfolgend Ziff. 5.9.3.4),0.4404093623161316,-7.326523
ZK Höchstens 4 Gerichte im Monat enthalten Fisch.,Gerichtsstand ist Illnau-Effretikon.,0.542252242565155,-7.386363
ZK Höchstens 4 Gerichte im Monat enthalten Fisch.,"Tabelle Standorte: Nur 15 Standorte werden beliefert (Variante B) Anzahl Betriebswochen Anzahl Mahlzeiten (Mittag) Anzahl Mahlzeiten (Mittag) Anzahl Standort Adresse pro Jahr pro Betriebswoche an Spitzentagen Kinderbrei pro Kinder Personal Kinder Personal Betriebswoche KITA Beundenweg Beundenweg 64, 2503 Biel 48 85 33 17 6 10 KITA Bubenberg Bubenbergstrasse 47, 2502 Biel Keine Lieferung Kita Mett Safnernweg 21, 2504 Biel Keine Lieferung Kita Rochette Hintergasse 2, 2504 Biel 48 113 40 24 8 20 Kita Soleil Sonnenstrasse 30, 2504 Biel 48 68 24 15 5 10 Kita Zukunft Zukunftstrasse 21, 2503 Biel Keine Lieferung TS Battenberg Heidensteinweg 21, 2504 Biel 39 214 42 50 9 Solothurnstrasse 22, 2504 Biel / Hintergasse 12, 2504 Biel TS Bözingen Aktuell existieren zwei Küchen an zwei Adressen 39 299 42 66 9 Bubenbergstrasse 15, 2502 Biel TS Bubenberg Es sind zwei Küchen an gleicher Adresse geplant 39 530 153 122 41 TS Champagne Champagneallee 1, 2502 Biel Keine Lieferung TS Dufour Dufourstrasse 22, 2502 Biel 39 449 47 111 12 TS Linde Seilerweg 64, 2503 Biel 39 333 30 106 8 TS Madretsch Galeerweg 8, 2503 Biel Keine Lieferung Heideweg 21, 2503 Biel TS Mühlefeld Es sind zwei Küchen an gleicher Adresse geplant 39 250 44 61 10 TS Plänke Plänkestrasse 9, 2502 Biel 39 209 41 61 10 Poststrasse 23, 2504 Biel TS Poste Es sind zwei Küchen an gleicher Adresse geplant 39 237 35 58 8 TS Sahligut Jägerweg 1, 2504 Biel 39 274 40 67 9 TS Walkermatte Dreiangelweg 12, 2502 Biel 39 243 29 69 7 TS Zukunft Zukunftstrasse 21, 2503 Biel 39 114 18 29 4 OSZ Mett Bözingen Gleiche Adresse wie TS Sahligut 39 47 4 47 4 Total 3465 622 903 150 40 Altersgruppe Gewicht durchschnittliche Mahlzeit in Gramm Kinder Kita 0-4 Jahre 165 Kinder Tagsschule 4-12 Jahre 325 Personal und OSZ 400 11/14 3.",0.4654111862182617,-7.947604
ZK Höchstens 4 Gerichte im Monat enthalten Fisch.,Gerichtsstand ist Aarau.,0.5144649744033813,-8.013088
"TS 100% der vegetarischen und veganen Gerichte sind klar als solche gekennzeichnet, und zwar auf eine leicht
erkennbare und attraktive Weise.",Für Kinder die vegetarisch oder kein Schweinefleisch essen wird jeden Tag eine Ei- weisskomponente auf vegetarischer Basis angeboten.,0.5105429291725159,-5.7841473
"TS 100% der vegetarischen und veganen Gerichte sind klar als solche gekennzeichnet, und zwar auf eine leicht
erkennbare und attraktive Weise.","Sie verwenden Öle, Gewürze, Streusalze, Zucker, Backwaren, wie auch weitere Basisprodukte und Nahrungsmittel für die Zwischenmahlzeiten zu 50% (an Kosten gemessen) in der Qualität «Bio» und (bei Produkten aus der 3. Welt) mit dem Gütesiegel «Max Havelaar».",0.3640178143978119,-5.908617
"TS 100% der vegetarischen und veganen Gerichte sind klar als solche gekennzeichnet, und zwar auf eine leicht
erkennbare und attraktive Weise.",VEP_14  Anwendbares Recht und Gerichtsstand Der Vertrag untersteht schweizerischem Recht unter Ausschluss des UN-Kaufrechts.,0.38305848836898804,-6.3932405
"TS 100% der vegetarischen und veganen Gerichte sind klar als solche gekennzeichnet, und zwar auf eine leicht
erkennbare und attraktive Weise.",2 Zubereitung und Rezepturen - Nährstoffschonende Zubereitung und Verarbeitung - Vegetarische Komponenten,0.4230388104915619,-6.6451445
"TS 100% der vegetarischen und veganen Gerichte sind klar als solche gekennzeichnet, und zwar auf eine leicht
erkennbare und attraktive Weise.",3 Hauptmahlzeiten pro Woche vegetarisch,0.4428466558456421,-6.9235344
"TS 100% der vegetarischen und veganen Gerichte sind klar als solche gekennzeichnet, und zwar auf eine leicht
erkennbare und attraktive Weise.","Justizvollzugsanstalten haben die inhaftierten Personen zu den üblichen Zeiten mit Verpflegung zu versorgen, die angemessen zubereitet und ausgegeben wird und in Qualität und Menge den Anfor- derungen der Ernährungslehre und modernen Hygiene sowie dem Alter und Gesundheitszustand entspricht und soweit wie möglich religiösen und kulturellen Geboten Rechnung trägt (Empfehlungen des Europarats zum Freiheitsentzug, Europäische Strafvollzugsgrundsätze, Anhang zur Empfehlung R(87)3, Ziffer 25.1).",0.35495346784591675,-6.950193
"TS 100% der vegetarischen und veganen Gerichte sind klar als solche gekennzeichnet, und zwar auf eine leicht
erkennbare und attraktive Weise.",Bei einer begründeten und ausgewiesenen Kostensteigerung kann über das Kalenderjahr gerechnet um maximal 20% vom offerierten Bruttopreis pro Lebensmittel abgewichen werden.,0.46527546644210815,-7.4296026
"TS 100% der vegetarischen und veganen Gerichte sind klar als solche gekennzeichnet, und zwar auf eine leicht
erkennbare und attraktive Weise.",In Berücksichtigung der aktuell unsicheren Wirtschaftsentwicklungslage wird eine Preisanpassung von +/- 20% vom pro Lebensmittel offerierten Bruttopreis auf das gesamte Kalenderjahr gerechnet toleriert.,0.3968435525894165,-8.375989
"TS 100% der vegetarischen und veganen Gerichte sind klar als solche gekennzeichnet, und zwar auf eine leicht
erkennbare und attraktive Weise.",Detaillierte Angaben für Vegetarier und Allergiker.,0.37564483284950256,-8.710987
"TS 100% der vegetarischen und veganen Gerichte sind klar als solche gekennzeichnet, und zwar auf eine leicht
erkennbare und attraktive Weise.",Detaillierte Angaben für Vegetarier und Allergiker.,0.37564483284950256,-8.710987
"TS Während mindestens zwei aufeinanderfolgenden Wochen pro Jahr werden alle Lebensmittelabfälle durch einen internen Prozess und/oder externe Zusammenarbeit gemessen und identifiziert. Die Resultate sowie die Daten werden aufgeschlüsselt nach Produktkategorie, vermeidbar/unvermeidbar und nach Ursache (z.B. Überproduktion, Tellerrückläufe, etc.) dem Auftraggeber zur Verfügung gestellt. Die Resultate müssen ins Verhältnis gesetzt werden zur eingekauften Menge Lebensmittel oder Anzahl ausgegebener Menüs. Basierend auf den Resultaten werden klare Reduktionsziele gesetzt und im Folgejahr überprüft.","Justizvollzugsanstalten haben die inhaftierten Personen zu den üblichen Zeiten mit Verpflegung zu versorgen, die angemessen zubereitet und ausgegeben wird und in Qualität und Menge den Anfor- derungen der Ernährungslehre und modernen Hygiene sowie dem Alter und Gesundheitszustand entspricht und soweit wie möglich religiösen und kulturellen Geboten Rechnung trägt (Empfehlungen des Europarats zum Freiheitsentzug, Europäische Strafvollzugsgrundsätze, Anhang zur Empfehlung R(87)3, Ziffer 25.1).",0.4718017876148224,-3.0907726
"TS Während mindestens zwei aufeinanderfolgenden Wochen pro Jahr werden alle Lebensmittelabfälle durch einen internen Prozess und/oder externe Zusammenarbeit gemessen und identifiziert. Die Resultate sowie die Daten werden aufgeschlüsselt nach Produktkategorie, vermeidbar/unvermeidbar und nach Ursache (z.B. Überproduktion, Tellerrückläufe, etc.) dem Auftraggeber zur Verfügung gestellt. Die Resultate müssen ins Verhältnis gesetzt werden zur eingekauften Menge Lebensmittel oder Anzahl ausgegebener Menüs. Basierend auf den Resultaten werden klare Reduktionsziele gesetzt und im Folgejahr überprüft.","Die Ausschreibungsunterlagen dürfen ausschliesslich für die Erstellung einer eigenen Offerte verwendet, nicht an Dritte weitergegeben und müssen 9 von 18 zurückgeschickt beziehungsweise umgehend irreversibel gelöscht werden, falls von einer Offerte abgesehen wird.",0.4538004994392395,-6.3286943
"TS Während mindestens zwei aufeinanderfolgenden Wochen pro Jahr werden alle Lebensmittelabfälle durch einen internen Prozess und/oder externe Zusammenarbeit gemessen und identifiziert. Die Resultate sowie die Daten werden aufgeschlüsselt nach Produktkategorie, vermeidbar/unvermeidbar und nach Ursache (z.B. Überproduktion, Tellerrückläufe, etc.) dem Auftraggeber zur Verfügung gestellt. Die Resultate müssen ins Verhältnis gesetzt werden zur eingekauften Menge Lebensmittel oder Anzahl ausgegebener Menüs. Basierend auf den Resultaten werden klare Reduktionsziele gesetzt und im Folgejahr überprüft.","2 Geheimhaltung Der Anbieter ist verpflichtet, Tatsachen (zum Beispiel Kenntnisse über Abläufe und Verhältnisse) und Daten, die weder offenkundig noch allgemein zugänglich sind, geheim zu halten und zur Wahrung des Amtsgeheimnisses beizutragen.",0.5077723264694214,-6.4647694
"TS Während mindestens zwei aufeinanderfolgenden Wochen pro Jahr werden alle Lebensmittelabfälle durch einen internen Prozess und/oder externe Zusammenarbeit gemessen und identifiziert. Die Resultate sowie die Daten werden aufgeschlüsselt nach Produktkategorie, vermeidbar/unvermeidbar und nach Ursache (z.B. Überproduktion, Tellerrückläufe, etc.) dem Auftraggeber zur Verfügung gestellt. Die Resultate müssen ins Verhältnis gesetzt werden zur eingekauften Menge Lebensmittel oder Anzahl ausgegebener Menüs. Basierend auf den Resultaten werden klare Reduktionsziele gesetzt und im Folgejahr überprüft.","Im Wesentlichen bilden nachfolgende Punkte Regelungsinhalt des für die einzelnen Lose abzuschliessenden Vertrags: 17 von 18 ID Schlagwort Beschreibung VEP_1  Auftragsrecht Soweit sich aus den Ausschreibungsunterlagen nichts anderes ergibt, sind die Bestimmungen zum Auftrag gemäss Art. 394 ff.",0.47669729590415955,-6.6222153
"TS Während mindestens zwei aufeinanderfolgenden Wochen pro Jahr werden alle Lebensmittelabfälle durch einen internen Prozess und/oder externe Zusammenarbeit gemessen und identifiziert. Die Resultate sowie die Daten werden aufgeschlüsselt nach Produktkategorie, vermeidbar/unvermeidbar und nach Ursache (z.B. Überproduktion, Tellerrückläufe, etc.) dem Auftraggeber zur Verfügung gestellt. Die Resultate müssen ins Verhältnis gesetzt werden zur eingekauften Menge Lebensmittel oder Anzahl ausgegebener Menüs. Basierend auf den Resultaten werden klare Reduktionsziele gesetzt und im Folgejahr überprüft.","Auf Verlangen des Auftraggebers ersetzt der Anbieter innerhalb nützlicher Frist Mitarbeitende, welche nicht über die erforderlichen Fachkenntnisse verfügen oder sonst wie die Vertragserfüllung beeinträchtigen.",0.47464239597320557,-7.3170137
"TS Während mindestens zwei aufeinanderfolgenden Wochen pro Jahr werden alle Lebensmittelabfälle durch einen internen Prozess und/oder externe Zusammenarbeit gemessen und identifiziert. Die Resultate sowie die Daten werden aufgeschlüsselt nach Produktkategorie, vermeidbar/unvermeidbar und nach Ursache (z.B. Überproduktion, Tellerrückläufe, etc.) dem Auftraggeber zur Verfügung gestellt. Die Resultate müssen ins Verhältnis gesetzt werden zur eingekauften Menge Lebensmittel oder Anzahl ausgegebener Menüs. Basierend auf den Resultaten werden klare Reduktionsziele gesetzt und im Folgejahr überprüft.","Die Lieferzeiten sind Montag- Freitag jeweils von 07.30 bis 10.30 Uhr und von 13.30 bis 15.00 Uhr VEP_4  Vergütung Die gelieferten Lebensmittel werden zu dem pro Lebensmittel offerierten Preis, inkl.",0.5192097425460815,-7.3272457
"TS Während mindestens zwei aufeinanderfolgenden Wochen pro Jahr werden alle Lebensmittelabfälle durch einen internen Prozess und/oder externe Zusammenarbeit gemessen und identifiziert. Die Resultate sowie die Daten werden aufgeschlüsselt nach Produktkategorie, vermeidbar/unvermeidbar und nach Ursache (z.B. Überproduktion, Tellerrückläufe, etc.) dem Auftraggeber zur Verfügung gestellt. Die Resultate müssen ins Verhältnis gesetzt werden zur eingekauften Menge Lebensmittel oder Anzahl ausgegebener Menüs. Basierend auf den Resultaten werden klare Reduktionsziele gesetzt und im Folgejahr überprüft.",In Berücksichtigung der aktuell unsicheren Wirtschaftsentwicklungslage wird eine Preisanpassung von +/- 20% vom pro Lebensmittel offerierten Bruttopreis auf das gesamte Kalenderjahr gerechnet toleriert.,0.5203527212142944,-7.410463
"TS Während mindestens zwei aufeinanderfolgenden Wochen pro Jahr werden alle Lebensmittelabfälle durch einen internen Prozess und/oder externe Zusammenarbeit gemessen und identifiziert. Die Resultate sowie die Daten werden aufgeschlüsselt nach Produktkategorie, vermeidbar/unvermeidbar und nach Ursache (z.B. Überproduktion, Tellerrückläufe, etc.) dem Auftraggeber zur Verfügung gestellt. Die Resultate müssen ins Verhältnis gesetzt werden zur eingekauften Menge Lebensmittel oder Anzahl ausgegebener Menüs. Basierend auf den Resultaten werden klare Reduktionsziele gesetzt und im Folgejahr überprüft.","Das heisst gleichzeitig auch, dass die offerierten Preise in allfällige Verträge übernommen werden und während deren Laufzeit nicht mehr verhandelbar sind.",0.4907057285308838,-7.5307693
"TS Während mindestens zwei aufeinanderfolgenden Wochen pro Jahr werden alle Lebensmittelabfälle durch einen internen Prozess und/oder externe Zusammenarbeit gemessen und identifiziert. Die Resultate sowie die Daten werden aufgeschlüsselt nach Produktkategorie, vermeidbar/unvermeidbar und nach Ursache (z.B. Überproduktion, Tellerrückläufe, etc.) dem Auftraggeber zur Verfügung gestellt. Die Resultate müssen ins Verhältnis gesetzt werden zur eingekauften Menge Lebensmittel oder Anzahl ausgegebener Menüs. Basierend auf den Resultaten werden klare Reduktionsziele gesetzt und im Folgejahr überprüft.",Mangelhafte Waren hat der Anbieter umgehend zu ersetzen.,0.47410064935684204,-7.5952525
"TS Während mindestens zwei aufeinanderfolgenden Wochen pro Jahr werden alle Lebensmittelabfälle durch einen internen Prozess und/oder externe Zusammenarbeit gemessen und identifiziert. Die Resultate sowie die Daten werden aufgeschlüsselt nach Produktkategorie, vermeidbar/unvermeidbar und nach Ursache (z.B. Überproduktion, Tellerrückläufe, etc.) dem Auftraggeber zur Verfügung gestellt. Die Resultate müssen ins Verhältnis gesetzt werden zur eingekauften Menge Lebensmittel oder Anzahl ausgegebener Menüs. Basierend auf den Resultaten werden klare Reduktionsziele gesetzt und im Folgejahr überprüft.",2 Ziel der Ausschreibung Aktuell werden die benötigten Lebensmittel gestützt auf den im Rahmen eines Einladungsverfahrens abgeschlossenen Leistungsvertrag bezogen.,0.47183501720428467,-7.623074
